index,audio,ref_audio,text,duration_sec,status,split,reason
3019,./audio/3019.wav,./audio/ref_voice/alienkevin.wav,去Causeway Bay shopping的話，Times Square就係一定要去嘅地方，得閒可以試吓去找d special items。,7.0187,kept,train,"7.02s in [5.0, 30.0]"
3020,./audio/3020.wav,./audio/ref_voice/alienkevin.wav,如果你想買budget-friendly嘅衫，咁你可以去Argyle Centre，價錢實在，款式都幾多。,9.4507,kept,eval,"9.45s in [5.0, 30.0]"
3021,./audio/3021.wav,./audio/ref_voice/alienkevin.wav,ifc mall嗰邊有多間designer brands，適合追求時尚潮流嘅你。,7.0827,kept,eval,"7.08s in [5.0, 30.0]"
3022,./audio/3022.wav,./audio/ref_voice/alienkevin.wav,Sneakers Street 呢度專門賣波鞋，有各種brands size等你pick，同埋價錢絕對合理。,7.383,kept,train,"7.38s in [5.0, 30.0]"
3023,./audio/3023.wav,./audio/ref_voice/alienkevin.wav,Tsim Sha Tsui嘅Harbour City仲有各種high fashion brands供你選擇，而且仲有美景可以欣賞。,6.8694,kept,train,"6.87s in [5.0, 30.0]"
3024,./audio/3024.wav,./audio/ref_voice/alienkevin.wav,Lai Chi Kok嗰度有好多outlet，如果你唔介意last season嘅款，可以考慮去淘淘寶。,7.5734,kept,train,"7.57s in [5.0, 30.0]"
3025,./audio/3025.wav,./audio/ref_voice/alienkevin.wav,"If you’re into jewellery, Chow Tai Fook和Luk Fook喺Mong Kok都有分店，可以挑選你所喜歡嘅款式。",9.3654,kept,train,"9.37s in [5.0, 30.0]"
3026,./audio/3026.wav,./audio/ref_voice/alienkevin.wav,想買d high-end cosmetics嘅話，可以去Central嗰邊嘅SOGO，有好多選擇，仲有數之不盡嘅skin care products。,11.7547,kept,train,"11.75s in [5.0, 30.0]"
3027,./audio/3027.wav,./audio/ref_voice/alienkevin.wav,APM嗰邊嘅Fashion accessories 專門店有好多搞怪又實用嘅配飾，喺度可以買到好多rare items。,9.3014,kept,train,"9.30s in [5.0, 30.0]"
3028,./audio/3028.wav,./audio/ref_voice/alienkevin.wav,Stanley Market係一個good option，裏面有好多手工製品和藝術品，仲可以一邊shopping一邊欣賞海景。,8.4054,kept,train,"8.41s in [5.0, 30.0]"
3029,./audio/3029.wav,./audio/ref_voice/alienkevin.wav,"學嘅過程中一定會有challenges, 可係我哋要用 open mind 去對待佢，主動去解決呢問題。",9.472,kept,train,"9.47s in [5.0, 30.0]"
3030,./audio/3030.wav,./audio/ref_voice/alienkevin.wav,學習就好似一個journey，自己去尋找答案，去discover新嘅世界，唔好怕 trial and error，只要堅持，總會到達目的地。,9.1947,kept,train,"9.19s in [5.0, 30.0]"
3031,./audio/3031.wav,./audio/ref_voice/alienkevin.wav,如果遇到一個難搞嘅task，唔好怕，嘗試先嘅，你會 surprised by yourself 嘅。,7.04,kept,train,"7.04s in [5.0, 30.0]"
3032,./audio/3032.wav,./audio/ref_voice/alienkevin.wav,唔好 feel overwhelmed，嚴格嚟講，學習唔喺一個 destination，佢喺一個 continuous process，慢慢嚟都得嚟嘅。,11.1147,kept,train,"11.11s in [5.0, 30.0]"
3033,./audio/3033.wav,./audio/ref_voice/alienkevin.wav,暫時停一停，做下reflection，有時候你會 get insights 嘅，明白自己究竟想學咩，學得點。,8.128,kept,train,"8.13s in [5.0, 30.0]"
3034,./audio/3034.wav,./audio/ref_voice/alienkevin.wav,偶然嘅 failure 唔代表你就失敗咗，記得 pick yourself up，學嘅道路上有好多 unexpected turns，繼續嘅，你會 get th…,10.176,kept,train,"10.18s in [5.0, 30.0]"
3035,./audio/3035.wav,./audio/ref_voice/alienkevin.wav,唔好 scared to step out of your comfort zone，就算係failure都係一個valuable lesson，每一個失敗都幫…,10.731,kept,train,"10.73s in [5.0, 30.0]"
3036,./audio/3036.wav,./audio/ref_voice/alienkevin.wav,持續嘅effort肯定會有 payoff，只要你一直保持 curious，終有一日你一定 get it 的。,10.24,kept,train,"10.24s in [5.0, 30.0]"
3037,./audio/3037.wav,./audio/ref_voice/alienkevin.wav,"學習唔一定要follow the rules，有時候你需要 think outside of the box 嚟解決難題。"" ",7.4667,kept,eval,"7.47s in [5.0, 30.0]"
3038,./audio/3038.wav,./audio/ref_voice/alienkevin.wav,記得學習要一步一腳印，唔好 rush，每一步都係你progress嘅一部份，繼續keep going.,7.4027,kept,train,"7.40s in [5.0, 30.0]"
3039,./audio/3039.wav,./audio/ref_voice/alienkevin.wav,"Work hard and play hard, 努力工作，玩得开心，做人做工一样重要。",6.336,kept,train,"6.34s in [5.0, 30.0]"
3040,./audio/3040.wav,./audio/ref_voice/alienkevin.wav,"Stay motivated even when the going gets tough, 即使环境艰难，都要保持动力，唔该因为困难就辞职。",10.4534,kept,train,"10.45s in [5.0, 30.0]"
3041,./audio/3041.wav,./audio/ref_voice/alienkevin.wav,"Set goals and strive to reach them, 设定目标，并为之努力，目标对工作好重要。",7.9147,kept,train,"7.91s in [5.0, 30.0]"
3042,./audio/3042.wav,./audio/ref_voice/alienkevin.wav,"Be open to feedback, it helps you improve, 要接受反馈，这个可以帮你改善，马虎唔得。",7.0827,kept,train,"7.08s in [5.0, 30.0]"
3043,./audio/3043.wav,./audio/ref_voice/alienkevin.wav,"Remember to take breaks, 休息都好重要，唔好为咗工作而疲劳过度。”",6.72,kept,train,"6.72s in [5.0, 30.0]"
3044,./audio/3044.wav,./audio/ref_voice/alienkevin.wav,"Communication is key in any job, 沟通系任何工作中都好重要，要懂得开口说话。",8.064,kept,train,"8.06s in [5.0, 30.0]"
3045,./audio/3045.wav,./audio/ref_voice/alienkevin.wav,"Networking helps open up opportunities, 建立人脉可以开拓更多机会，懂得社交系个long-term investment。",9.9627,kept,train,"9.96s in [5.0, 30.0]"
3046,./audio/3046.wav,./audio/ref_voice/alienkevin.wav,"Always stay professional, 无论怎样都要保持专业，工作中表现系好重要。",6.0587,kept,eval,"6.06s in [5.0, 30.0]"
3047,./audio/3047.wav,./audio/ref_voice/alienkevin.wav,"Don't be afraid of asking questions, 唔要怕问问题，这样可以更了解自己的工作和目标。",8.256,kept,train,"8.26s in [5.0, 30.0]"
3048,./audio/3048.wav,./audio/ref_voice/alienkevin.wav,"Dedication is what gets you ahead in the long run, 唔论做咩事，尽心尽力最重要，有恒心就有成功嘅一日。",10.432,kept,train,"10.43s in [5.0, 30.0]"
3049,./audio/3049.wav,./audio/ref_voice/alienkevin.wav,"Innovation is the key to stand out in your job, 创新是在工作中脱颖而出的关键，要有新idea才可以突破自己。",13.4827,kept,train,"13.48s in [5.0, 30.0]"
3050,./audio/3050.wav,./audio/ref_voice/alienkevin.wav,今日de weather forecast 話會落雨，記得帶umbrella喇！,7.808,kept,train,"7.81s in [5.0, 30.0]"
3051,./audio/3051.wav,./audio/ref_voice/alienkevin.wav,下星期de forecast 話天氣會轉好，可以去hiking喇！,5.44,kept,train,"5.44s in [5.0, 30.0]"
3052,./audio/3052.wav,./audio/ref_voice/alienkevin.wav,冬天快到喇，好想體驗下snow，但係香港又冇得下雪呀！,4.992,too_short,n/a,4.99s < 5.0
3053,./audio/3053.wav,./audio/ref_voice/alienkevin.wav,夏天de temperature 係數十度，真係好想去swimming pool 清涼一下！,5.2694,kept,train,"5.27s in [5.0, 30.0]"
3054,./audio/3054.wav,./audio/ref_voice/alienkevin.wav,落雨不停，traffic jam好嚴重，大家趕緊放慢速度喇！,5.2907,kept,train,"5.29s in [5.0, 30.0]"
3055,./audio/3055.wav,./audio/ref_voice/alienkevin.wav,今早de sunrise 係真係好靚喎，跑步的時候好享受！,5.312,kept,eval,"5.31s in [5.0, 30.0]"
3056,./audio/3056.wav,./audio/ref_voice/alienkevin.wav,聽日有typhoon，記得買夠嘢食，停工一日，留喺屋企安全啲！,5.6107,kept,train,"5.61s in [5.0, 30.0]"
3057,./audio/3057.wav,./audio/ref_voice/alienkevin.wav,Weather report 話今晚會見到shooting star，好exciting喎！,5.12,kept,train,"5.12s in [5.0, 30.0]"
3058,./audio/3058.wav,./audio/ref_voice/alienkevin.wav,Springtime 啦，快啲去郊外欣賞下cherry blossom 喇！,5.0987,kept,train,"5.10s in [5.0, 30.0]"
3059,./audio/3059.wav,./audio/ref_voice/alienkevin.wav,天氣sudden change，記得戴多件jacket，唔好catch a cold喇！,5.2907,kept,train,"5.29s in [5.0, 30.0]"
3060,./audio/3060.wav,./audio/ref_voice/alienkevin.wav,下午我去咗Tea house，叫咗個cheesecake同個cappuccino，非常chill嘅午后。,6.144,kept,train,"6.14s in [5.0, 30.0]"
3061,./audio/3061.wav,./audio/ref_voice/alienkevin.wav,我尝咗蘇格蘭嘅haggis，感覺好特別，就似lamb sausage咁，配咗個mashed swede，好新鮮啲。,14.784,kept,train,"14.78s in [5.0, 30.0]"
3062,./audio/3062.wav,./audio/ref_voice/alienkevin.wav,今日尝咗個Italian pizza，但係我最愛仲係我媽媽煮嘅粥，無論咩都好，都無法比個家鄉飲食。,10.263,kept,train,"10.26s in [5.0, 30.0]"
3063,./audio/3063.wav,./audio/ref_voice/alienkevin.wav,我成日都在煮嘅breakfast sandwich都係拎嚟學工藝，兩張buttered toast，再夾埋薄煎蛋同埋薰肉，好美味呀。,12.7574,kept,train,"12.76s in [5.0, 30.0]"
3064,./audio/3064.wav,./audio/ref_voice/alienkevin.wav,"星期六我同爸爸一齊去咗片水餃店，食咗dumplings同noodles，皮薄肉嫩，再加上chili oil，味道真係無得頂。"" ",13.035,kept,eval,"13.03s in [5.0, 30.0]"
3065,./audio/3065.wav,./audio/ref_voice/alienkevin.wav,"今日lunch我整咗個steak sandwich，加咗bbq sauce同cheddar cheese，好滿足呀。"" ",10.7094,kept,train,"10.71s in [5.0, 30.0]"
3066,./audio/3066.wav,./audio/ref_voice/alienkevin.wav,"去咗個意大利餐館，尝咗皮蛋瘦肉粥同蝦餃，一啖咬落去皮蛋同瘦肉同埋蝦味道爆出嚟，好開胃呀。"" ",11.2,kept,train,"11.20s in [5.0, 30.0]"
3067,./audio/3067.wav,./audio/ref_voice/alienkevin.wav,"星期日我同屋企人去咗一間泰國餐廳，我地叫咗個pad thai同green curry，汁料夠足，飯夠熱辣，正！"" ",9.344,kept,train,"9.34s in [5.0, 30.0]"
3068,./audio/3068.wav,./audio/ref_voice/alienkevin.wav,"晚餐我煮左個chicken soup，配咗番茄同蘑菇，好清新嘅味道，打邊爐都真係好舒服呀。"" ",8.0427,kept,train,"8.04s in [5.0, 30.0]"
3069,./audio/3069.wav,./audio/ref_voice/alienkevin.wav,我覺得兩岸四地嘅差異都係在用咗乜嘢醬汁，像醬油湯底同番茄湯底就完全係兩種感覺，個人比較喜歡番茄湯底，個口感酸甜適中，好好味。,14.5707,kept,train,"14.57s in [5.0, 30.0]"
3070,./audio/3070.wav,./audio/ref_voice/alienkevin.wav,"Paris嘅Eiffel Tower喺夜晚嘅時候sparkle, 真係件令人awe-inspiring嘅事,你一定要親眼見到.",12.096,kept,eval,"12.10s in [5.0, 30.0]"
3071,./audio/3071.wav,./audio/ref_voice/alienkevin.wav,Rome嘅Colosseum 喺日頭落山嘅时候特別stunning，就好像穿越入古羅馬嘅時空一樣。,10.1974,kept,train,"10.20s in [5.0, 30.0]"
3072,./audio/3072.wav,./audio/ref_voice/alienkevin.wav,London嘅British Museum內有好多珍貴嘅artifacts，係學習世界文化嘅最好地方。,11.0294,kept,eval,"11.03s in [5.0, 30.0]"
3073,./audio/3073.wav,./audio/ref_voice/alienkevin.wav,Australia嘅Great Barrier Reef喺diving嘅時候真係唔能夠miss，coral 嘅美麗真係unbelievable。,11.1147,kept,train,"11.11s in [5.0, 30.0]"
3074,./audio/3074.wav,./audio/ref_voice/alienkevin.wav,Switzerland嘅Alps喺winter嘅時候無比snowy，perfect 起skiing。,10.88,kept,train,"10.88s in [5.0, 30.0]"
3075,./audio/3075.wav,./audio/ref_voice/alienkevin.wav,India嘅Taj Mahal喺sunrise嘅時候真係gorgeous，像係親自睇到一幅live painting一樣。,12.5867,kept,train,"12.59s in [5.0, 30.0]"
3076,./audio/3076.wav,./audio/ref_voice/alienkevin.wav,Japan嘅Kyoto喺autumn嘅時候呈現出紅葉嘅glamour，好似一幅traditional Japanese painting。,11.5414,kept,train,"11.54s in [5.0, 30.0]"
3077,./audio/3077.wav,./audio/ref_voice/alienkevin.wav,New Zealand嘅Milford Sound係explore大自然嘅最夢幻嘅地方，mountains同clear water真係picturesque。,13.12,kept,train,"13.12s in [5.0, 30.0]"
3078,./audio/3078.wav,./audio/ref_voice/alienkevin.wav,Egypt嘅Pyramids完全可以觸及到ancient civilization嘅grandeur，感覺就好似係time travel一樣。,14.5707,kept,eval,"14.57s in [5.0, 30.0]"
3079,./audio/3079.wav,./audio/ref_voice/alienkevin.wav,Greece嘅Santorini嘅白色房子同藍天碧海好match，每一個corner都係Instagrammable spot。,13.4614,kept,train,"13.46s in [5.0, 30.0]"
3080,./audio/3080.wav,./audio/ref_voice/alienkevin.wav,現在seriously緊追'Game of Thrones'同埋'Stranger Things'，呢d series實在係top notch，每集都好exci…,11.2427,kept,train,"11.24s in [5.0, 30.0]"
3081,./audio/3081.wav,./audio/ref_voice/alienkevin.wav,"我同friend喺weekend總會arrange去唱K，歌唱得唔駛professional, 主要係去release壓力，好enjoyable！",9.4507,kept,train,"9.45s in [5.0, 30.0]"
3082,./audio/3082.wav,./audio/ref_voice/alienkevin.wav,星期五晚我哋通常都會去clubbing，跳舞music嘅beats真係好energizing，令人feel alive！,11.52,kept,train,"11.52s in [5.0, 30.0]"
3083,./audio/3083.wav,./audio/ref_voice/alienkevin.wav,"最近喺Netflix睇左部'Hong Kong Love Story'，好touching, 令人reflect到好多嘅relationships同love嘅i…",9.7707,kept,train,"9.77s in [5.0, 30.0]"
3084,./audio/3084.wav,./audio/ref_voice/alienkevin.wav,我發覺我真係對cooking有passion，每次看'Cooking Master Boy'我都會好inspired，好想try out一啲新recipe！,10.0054,kept,train,"10.01s in [5.0, 30.0]"
3085,./audio/3085.wav,./audio/ref_voice/alienkevin.wav,我鍾意嘅book係'Shadow and Bone'，個plot好complex且intriguing，每一章都令人好anticipating下一步！,20.16,kept,eval,"20.16s in [5.0, 30.0]"
3086,./audio/3086.wav,./audio/ref_voice/alienkevin.wav,最愛嘅movie就係'The Dark Knight'，佢嘅character development同cinematography真係one of a kin…,14.1014,kept,train,"14.10s in [5.0, 30.0]"
3087,./audio/3087.wav,./audio/ref_voice/alienkevin.wav,系節目'show time'時間我最鍾意睇嘅節目就係'The Voice'，唔單止係音樂嘅aspect，我都好欣賞其中嘅personal growth同comp…,14.5707,kept,eval,"14.57s in [5.0, 30.0]"
3088,./audio/3088.wav,./audio/ref_voice/alienkevin.wav,我最喜歡嘅sport就係足球，特別係watch緊Manchester United嘅match，個 adrenaline rush真係無堅不摧！,20.096,kept,train,"20.10s in [5.0, 30.0]"
3089,./audio/3089.wav,./audio/ref_voice/alienkevin.wav,我最近喺玩Call Of Duty，個game真係好challenging 但都好satisfying，尤其係當你成功complete一個mission！,8.5974,kept,train,"8.60s in [5.0, 30.0]"
3090,./audio/3090.wav,./audio/ref_voice/alienkevin.wav,迎風前行唔同緊係big deal，其實係一種鍛練嘅方式，可以強化你嘅muscle endurance。,10.432,kept,train,"10.43s in [5.0, 30.0]"
3091,./audio/3091.wav,./audio/ref_voice/alienkevin.wav,話咁易，做就難啲，呢個係training理論嘅一部份，但記得要consistency去練習先真係有成效。,11.883,kept,train,"11.88s in [5.0, 30.0]"
3092,./audio/3092.wav,./audio/ref_voice/alienkevin.wav,同beat咗自己嘅personal best比賽，獲得嘅satisfaction感覺唔同咋！,11.2,kept,train,"11.20s in [5.0, 30.0]"
3093,./audio/3093.wav,./audio/ref_voice/alienkevin.wav,"打乒乓球可以壯大你嘅hand-eye coordination，都係一項唔錯嘅sport activity。"" ",7.5094,kept,train,"7.51s in [5.0, 30.0]"
3094,./audio/3094.wav,./audio/ref_voice/alienkevin.wav,鍛練core strength唔單止對做gym有用，要打波、跳舞、游水都幫到手。,6.656,kept,train,"6.66s in [5.0, 30.0]"
3095,./audio/3095.wav,./audio/ref_voice/alienkevin.wav,"跑步不只是一種cardio exercise，它更能提高你的mental health。"" ",5.9734,kept,train,"5.97s in [5.0, 30.0]"
3096,./audio/3096.wav,./audio/ref_voice/alienkevin.wav,喺成個game入邊最緊要嘅就係teamwork，每個人都要盡自己嘅part.,5.568,kept,train,"5.57s in [5.0, 30.0]"
3097,./audio/3097.wav,./audio/ref_voice/alienkevin.wav,做拉伸可以increase muscles flexibility，減輕injury嘅風險。,6.3574,kept,train,"6.36s in [5.0, 30.0]"
3098,./audio/3098.wav,./audio/ref_voice/alienkevin.wav,慢跑係一種好有效嘅warm up 動作，可以提升體內嘅blood flow，為之後嘅intense workout做好準備。,9.003,kept,eval,"9.00s in [5.0, 30.0]"
3099,./audio/3099.wav,./audio/ref_voice/alienkevin.wav,"做瑜伽唔係只係練習怎樣去breathe，其實佢都可以assist你提升体力嘅flexibility及strength。"" ",10.3254,kept,train,"10.33s in [5.0, 30.0]"
3100,./audio/3100.wav,./audio/ref_voice/alienkevin.wav,"係陸地上做training，同喺水中泳水做workout，對肌肉嘅stimulate方式係完全唔同。"" ",10.24,kept,train,"10.24s in [5.0, 30.0]"
3101,./audio/3101.wav,./audio/ref_voice/alienkevin.wav,"籃球唔只係require你有速度，更需要你有good judgement同埋split-second decision making嘅能力。"" ",10.731,kept,train,"10.73s in [5.0, 30.0]"
3102,./audio/3102.wav,./audio/ref_voice/alienkevin.wav,"马拉松運動員要有高水平嘅cardiovascular endurance，長時間而唔係speed係關鍵。"" ",10.5387,kept,train,"10.54s in [5.0, 30.0]"
3103,./audio/3103.wav,./audio/ref_voice/alienkevin.wav,無論你喺冇經驗嘅newbie還是seasoned pro，一定要尊重你自己的body limits。,11.328,kept,train,"11.33s in [5.0, 30.0]"
3104,./audio/3104.wav,./audio/ref_voice/alienkevin.wav,"做gym嘅時候記得要保持hydrated，補充electrolytes預防cramps過程中建議可以飲一啲sports drinks。"" ",14.6987,kept,train,"14.70s in [5.0, 30.0]"
3105,./audio/3105.wav,./audio/ref_voice/alienkevin.wav,"進行intense training之後記得要做proper cool down，避免意外嘅muscle injuries。"" ",7.616,kept,train,"7.62s in [5.0, 30.0]"
3106,./audio/3106.wav,./audio/ref_voice/alienkevin.wav,"踢足球除咗需要physical stamina，都需要good strategy，同埋對teammates嘅信任。"" ",9.8774,kept,train,"9.88s in [5.0, 30.0]"
3107,./audio/3107.wav,./audio/ref_voice/alienkevin.wav,"可能你無意識到，但攀岩實質上係全身運動，它需要core strength同埋endurance。"" ",6.1014,kept,train,"6.10s in [5.0, 30.0]"
3108,./audio/3108.wav,./audio/ref_voice/alienkevin.wav,"跆拳道除咗係一項marital art，都能提升你嘅coordination同埋reflexes。"" ",11.0294,kept,train,"11.03s in [5.0, 30.0]"
3109,./audio/3109.wav,./audio/ref_voice/alienkevin.wav,喺做運動嘅時候保持正確posture係非常重要嘅，避免唔必要嘅injuries。,8.2134,kept,train,"8.21s in [5.0, 30.0]"
3110,./audio/3110.wav,./audio/ref_voice/alienkevin.wav,香港嘅中产阶级面对嘅financial burden日增，政府需要push更多嘅支援措施去幫助呢个社群。,8.7894,kept,train,"8.79s in [5.0, 30.0]"
3111,./audio/3111.wav,./audio/ref_voice/alienkevin.wav,由於肺炎疫情影響，香港嘅economy suffered heavy losses，政府需要尋求新路向去stimulate economic recovery。,13.9734,kept,train,"13.97s in [5.0, 30.0]"
3112,./audio/3112.wav,./audio/ref_voice/alienkevin.wav,香港警察嘅執法方式引起公眾嘅疑慮，我哋希望政府可以transparent一啲，讓市民理解其內部嘅運作機制。,10.176,kept,train,"10.18s in [5.0, 30.0]"
3113,./audio/3113.wav,./audio/ref_voice/alienkevin.wav,垃圾分類嘅風潮正慢慢在香港嘅community中抬頭，但政府嘅support仲唔夠，需要更多嘅funds去推動呢個環保行動。,12.2667,kept,train,"12.27s in [5.0, 30.0]"
3114,./audio/3114.wav,./audio/ref_voice/alienkevin.wav,香港嘅younger generation越來越關注社會事務，需要有更多嘅platform去讓他們express佢哋嘅觀點。,9.687,kept,train,"9.69s in [5.0, 30.0]"
3115,./audio/3115.wav,./audio/ref_voice/alienkevin.wav,香港嘅housing crisis已經變得越來越嚴重，政府需要更大嘅determination去解決呢個問題。,10.56,kept,train,"10.56s in [5.0, 30.0]"
3116,./audio/3116.wav,./audio/ref_voice/alienkevin.wav,因為教育壓力，香港嘅學生面對着嚴重嘅mental health問題，呢個問題需要被全社會咁即刻address。,11.1787,kept,train,"11.18s in [5.0, 30.0]"
3117,./audio/3117.wav,./audio/ref_voice/alienkevin.wav,香港嘅sky-high property prices造成了大量嘅homeless人口，呢個問題需要立即去solved。,9.4934,kept,train,"9.49s in [5.0, 30.0]"
3118,./audio/3118.wav,./audio/ref_voice/alienkevin.wav,"elements嗰邊有超多luxury brands, 如果你想奢侈一下，咁就去那邊吧。",6.9547,kept,train,"6.95s in [5.0, 30.0]"
3119,./audio/3119.wav,./audio/ref_voice/alienkevin.wav,商場除咗有衫賣，無過仲有美食廣場，可以一邊shopping一邊食嘢，真係唔錯呀。,7.1894,kept,train,"7.19s in [5.0, 30.0]"
3120,./audio/3120.wav,./audio/ref_voice/alienkevin.wav,新鴻基購物廣場有各種各樣嘅商店，包括fashion brands同電器店，真係一站式嘅購物體驗。,9.111,kept,train,"9.11s in [5.0, 30.0]"
3121,./audio/3121.wav,./audio/ref_voice/alienkevin.wav,你可以去langham place嘅uniqlo買衫，質量好又價錢適中，真係好抵買。,6.8694,kept,eval,"6.87s in [5.0, 30.0]"
3122,./audio/3122.wav,./audio/ref_voice/alienkevin.wav,Sogo係一個幾好嘅購物中心，裡面有化妝品，衫，鞋，都幾全面，真係一個好選擇呀。,6.2934,kept,train,"6.29s in [5.0, 30.0]"
3123,./audio/3123.wav,./audio/ref_voice/alienkevin.wav,Harbour City嗰邊真係好大，有好多唔同款式嘅店可以揀，真係一個shopping paradise。,7.616,kept,eval,"7.62s in [5.0, 30.0]"
3124,./audio/3124.wav,./audio/ref_voice/alienkevin.wav,除咗去商場，你仲可以去Mong Kok嘅night market，你可以買到好平嘅souvenirs同飾品。,7.851,kept,train,"7.85s in [5.0, 30.0]"
3125,./audio/3125.wav,./audio/ref_voice/alienkevin.wav,如果你想買d韓國品牌嘅衫，咁就去miramar shopping centre吧，有好多韓國brand嘅店。,10.9227,kept,train,"10.92s in [5.0, 30.0]"
3126,./audio/3126.wav,./audio/ref_voice/alienkevin.wav,Ladies' Market係一個好好嘅地方去尋寶，你可以買到好多特色嘅東西。,6.2507,kept,train,"6.25s in [5.0, 30.0]"
3127,./audio/3127.wav,./audio/ref_voice/alienkevin.wav,APM購物商場伏晚都開到凌晨，好適合嗌完飯去逛吓街。,9.984,kept,train,"9.98s in [5.0, 30.0]"
3128,./audio/3128.wav,./audio/ref_voice/alienkevin.wav,學嘅嘢要靠你嘅 dedication，如果你自己不願意put in the effort，無論多嘅資源都係 of no use.,14.6134,kept,train,"14.61s in [5.0, 30.0]"
3129,./audio/3129.wav,./audio/ref_voice/alienkevin.wav,學新嘅知識始終有d難度，但只要你 keep trying，你就一定可以overcome困難。,7.1467,kept,train,"7.15s in [5.0, 30.0]"
3130,./audio/3130.wav,./audio/ref_voice/alienkevin.wav,唔係每一次的 failure 都係反面教材，其實佢可以讓你更明白自己嘅 weaknesses，幫助你做得更好。,8.96,kept,train,"8.96s in [5.0, 30.0]"
3131,./audio/3131.wav,./audio/ref_voice/alienkevin.wav,學習嘅時候，要用 critical thinking 而唔係盲目接收information，咁你嘅學習態度先會更有成效。,8.9387,kept,train,"8.94s in [5.0, 30.0]"
3132,./audio/3132.wav,./audio/ref_voice/alienkevin.wav,記得，每次嘅 success 都係一連串failure後嘅結果，唔好怕 fail，要keep pushing forward。,9.984,kept,train,"9.98s in [5.0, 30.0]"
3133,./audio/3133.wav,./audio/ref_voice/alienkevin.wav,互相 sharing 知識可以使你鞏固自身嘅學識，而且可以加深對 topic 嘅理解。,7.68,kept,eval,"7.68s in [5.0, 30.0]"
3134,./audio/3134.wav,./audio/ref_voice/alienkevin.wav,主要唔係求 quantity，係求 quality，speed 唔係學習嘅關鍵，關鍵係你 absorb 到嘅知識。,9.003,kept,train,"9.00s in [5.0, 30.0]"
3135,./audio/3135.wav,./audio/ref_voice/alienkevin.wav,"Be patient in your job, 你要喺工作中耐心一点，唔好总系急躁。",5.6747,kept,eval,"5.67s in [5.0, 30.0]"
3136,./audio/3136.wav,./audio/ref_voice/alienkevin.wav,"Remember to take a break, 记得要休息一下，唔好让自己太过紧张。",5.8667,kept,train,"5.87s in [5.0, 30.0]"
3137,./audio/3137.wav,./audio/ref_voice/alienkevin.wav,"Always stay positive, 你都要保持正面思考，唔好给负能量影响到自己。",6.72,kept,train,"6.72s in [5.0, 30.0]"
3138,./audio/3138.wav,./audio/ref_voice/alienkevin.wav,"Stay focused and organized, 喺工作中要专注同整齐有序，这样能带来更好的工作效率。",8.4054,kept,train,"8.41s in [5.0, 30.0]"
3139,./audio/3139.wav,./audio/ref_voice/alienkevin.wav,"Take the initiative, 别等待机会，而系要自己积极去寻找。",10.0267,kept,train,"10.03s in [5.0, 30.0]"
3140,./audio/3140.wav,./audio/ref_voice/alienkevin.wav,"Be willing to learn, 勇于学习，喺社会稳定脚步的同时也让自己保持进步。",6.5067,kept,eval,"6.51s in [5.0, 30.0]"
3141,./audio/3141.wav,./audio/ref_voice/alienkevin.wav,"Work hard but smart, 努力工作但又要聪明地工作，唔要墨守成规。",6.2934,kept,train,"6.29s in [5.0, 30.0]"
3142,./audio/3142.wav,./audio/ref_voice/alienkevin.wav,"Be a team player, 学会成为团队一份子，团队协作系成功的关键。",8.0427,kept,train,"8.04s in [5.0, 30.0]"
3143,./audio/3143.wav,./audio/ref_voice/alienkevin.wav,"Handle pressure well, 学会处理压力，唔好让自己被压力淹没。",7.36,kept,train,"7.36s in [5.0, 30.0]"
3144,./audio/3144.wav,./audio/ref_voice/alienkevin.wav,"Respect your colleagues, 无论公司内其他员工地位高低，都应尊重他们，这是职场礼仪。",9.6214,kept,train,"9.62s in [5.0, 30.0]"
3145,./audio/3145.wav,./audio/ref_voice/alienkevin.wav,"Stay humble and be hungry for knowledge, 保持谦逊，永远保持对知识的饥渴，才会不断进步。",8.576,kept,eval,"8.58s in [5.0, 30.0]"
3146,./audio/3146.wav,./audio/ref_voice/alienkevin.wav,"Take criticism as a learning opportunity, 把批评视为学习的机会，只有最真实的反馈才能让你发现自己的不足。",9.687,kept,train,"9.69s in [5.0, 30.0]"
3147,./audio/3147.wav,./audio/ref_voice/alienkevin.wav,"Show passion in what you do, 对你做的事情保持热情，喺工作中放点热量吧。",7.5307,kept,train,"7.53s in [5.0, 30.0]"
3148,./audio/3148.wav,./audio/ref_voice/alienkevin.wav,"Plan ahead, 做事要有计划，唔好做事只看到眼前。",4.864,too_short,n/a,4.86s < 5.0
3149,./audio/3149.wav,./audio/ref_voice/alienkevin.wav,"Be willing to make sacrifices, 投入工作可能需要一些牺牲，但未来的回报可能会让你觉得一切都值得。",10.048,kept,train,"10.05s in [5.0, 30.0]"
3150,./audio/3150.wav,./audio/ref_voice/alienkevin.wav,天氣forecast話聽日會thunderstorm，請記得帶遮嘅！,10.2827,kept,train,"10.28s in [5.0, 30.0]"
3151,./audio/3151.wav,./audio/ref_voice/alienkevin.wav,冇冇冇！今天的sunrise唔該夾落來看，好美，真係做人最重要嘅就係happiness!,11.991,kept,train,"11.99s in [5.0, 30.0]"
3152,./audio/3152.wav,./audio/ref_voice/alienkevin.wav,今晚有moonlight好浪漫，我哋去海邊吹下海風，點解唔去？,8.4054,kept,train,"8.41s in [5.0, 30.0]"
